sentence,clean_text,sentimen,label_sentimen
"Hokben yang selalu rame apalagi pas Sabtu Minggu dan hari libur nasional, mau makan antrinya mengular sampai hampir ke eskalator. Tenang tempat duduk/meja selalu tersedia, stafnya selalu cepat dan tanggap membersihkan meja yang barusan kosong.","hokben rame pas sabtu minggu libur nasional, makan antrinya mengular eskalator. tenang duduk/meja tersedia, stafnya cepat tanggap membersihkan meja barusan kosong.",0.0,0
"enak bgt dagingnya, teksturnya lembut kerasa bgt deh bumbunya","enak bgt dagingnya, teksturnya lembut kerasa bgt deh bumbunya",0.0,0
"enak, dpt voucher jd makan lebih banyak","enak, dpt voucher jd makan",0.0,0
Nasi nya lebih enak di MER d,nasi nya enak mer d,0.0,0
"View nya bagus,tempat nya bersih.","view nya bagus,tempat nya bersih.",0.0,0
Pelayanan memuaskan👍🏻 jangan lupa juga mampir dan belanja ke THYS Lt. 2 banyak koleksi tas cakep dan promo menarik😍 …,pelayanan memuaskan👍🏻 lupa mampir belanja thys lt. 2 koleksi tas cakep promo menarik😍 …,0.0,0
"Baru aja kemaren maret 2022 kesini kasirnya jutek banget dan minta nambah saos sambel 3 biji cuma dikasih 1, astaga pelit bgt, dan terakhir makan gubisnya dikit bgt, pdhl biasanya gak gini sih di royal 😔 …","aja kemaren maret 2022 kesini kasirnya jutek banget nambah saos sambel 3 biji dikasih 1, astaga pelit bgt, makan gubisnya dikit bgt, pdhl gak gini sih royal 😔 …",0.0,0
Andalan dr dulu bwt makanan jepang. Ada menu baru butter miso beef..enak bgt menurut sy.,andalan dr bwt makanan jepang. menu butter miso beef..enak bgt sy.,0.0,0
"1. tempatnya ada di langai G (dasar) pojok selatan, sebelah yoshinoya 2. gak begitu luas, biasalah kan di dalam mall 3. lumayan banyak variasi menu, tapi mirip² jadi agak membingungkan …","1. tempatnya langai g (dasar) pojok selatan, sebelah yoshinoya 2. gak luas, biasalah mall 3. lumayan variasi menu, mirip² membingungkan …",0.0,0
Selalu ramai,ramai,0.0,0
Enak nyaman n view street nya enak apa lg saat hujan turun,enak nyaman n view street nya enak lg hujan turun,0.0,0
"Restoran makanan ala jepang cepat saji yang cukup terkenal hampir selalu ramai di jam-jam makan. Terutama jika Anda mengunjungi di saat bulan Ramadhan, dipastikan Anda perlu untuk mengambil antrian untuk berada di daftar tunggu terlebih …","restoran makanan ala jepang cepat saji terkenal ramai jam-jam makan. mengunjungi ramadhan, mengambil antrian daftar tunggu …",0.0,0
Bento paling the best. Apalagi saladnya mantul,bento the best. saladnya mantul,0.6369,1
Pelayanan lemot banget yaaa. Hadeeehh jd mikir2 klo mau makan disini lg. Kecuali klo ga ada yg antri. Antrian 4 customer aja 1/2 jam sendiri. Tolong perbaiki deh,pelayanan lemot banget yaaa. hadeeehh jd mikir2 klo makan lg. kecuali klo ga yg antri. antrian 4 customer aja 1/2 jam sendiri. tolong perbaiki deh,0.0,0
"Waktu kami makan disini, nasinya terasa kurang segar, seperti terlalu lama di dalam penghangat dan tidak wangi seperti di cabang2 yang saya pernah coba di sekitaran Jakarta, Depok, Bogor. Apakah hanya di cabang ini saja atau cabang di luar …","makan disini, nasinya segar, penghangat wangi cabang2 coba sekitaran jakarta, depok, bogor. cabang cabang …",0.0,0
Resto gatel. Mall belum buka tapi aplikasi food online di nyalakan. Resto di telfon tidak di angkat malah di matikan.,resto gatel. mall buka aplikasi food online nyalakan. resto telfon angkat matikan.,0.0,0
"Tempàtnya gampang diketahui, masuk Royal mall lewat pintu depan, langsung belik kiri terus sampai di ujung ketemu langsung restorannya. Suasananya nyaman karena diujung roral dengan dinding kaca yang tembus pandang ke luar langsung ke jalan …","tempàtnya gampang diketahui, masuk royal mall pintu depan, langsung belik kiri ujung ketemu langsung restorannya. suasananya nyaman diujung roral dinding kaca tembus pandang langsung jalan …",0.0,0
"Bicara soal Frenchies maka dimanapun harga dan rasa bisa dipastikan sama, yang berbeda hanyalah tempat dan lokasinya. saya suka hokben di Royal karena tempatnya tepat pada sisi gedung, dan juga ada jendela kaca yang cukup besar. Menurut …","bicara frenchies dimanapun harga sama, berbeda lokasinya. suka hokben royal tempatnya sisi gedung, jendela kaca besar. …",0.0,0
Kalau sepi ya bukan Royal Plaza,sepi ya royal plaza,0.0,0
"Tempatnya pinggir, jadi bisa liat jalan. Apalagi pas ujan, makin betah hahaha","tempatnya pinggir, liat jalan. pas ujan, betah hahaha",0.5574,1
"Royal mah gk pernah sepi... kalau pas romadhon, pengen buka puasa di royal udah harus cari kursi abis ashar... Dan biasanya saya kesini untuk nonton film di bioskopnya.","royal mah gk sepi... pas romadhon, pengen buka puasa royal udah cari kursi abis ashar... kesini nonton film bioskopnya.",0.0,0
"Belum pernah makan disana sih, tapi ya bolehlah saya kasih rate 5 semua penilaiannya","makan disana sih, ya kasih rate 5 penilaiannya",0.0,0
"fast food ala jepang yang menyediakan menu bento. ada banyak pilihan gorengan dan daging atau ayam yang dimasak teriyaki atau yakiniku. ada menu kidzubento, dapat bonus mainan untuk anak-anak.disini sering ramai dan antriannya panjang. posisinya ada di pojokan royal plaza, jadi dari dalam bisa lihat ke arah jalan.","fast food ala jepang menyediakan menu bento. pilihan gorengan daging ayam dimasak teriyaki yakiniku. menu kidzubento, bonus mainan anak-anak.disini ramai antriannya panjang. posisinya pojokan royal plaza, lihat arah jalan.",0.5423,1
"Pemandangan keluar sangat keren. Tempatnya di pinggir jadi bisa lihat lalu lalang jalan a yani yg lebar pakai banget ( 12 LAJUR FRIENDS..., DI INDONESIA , YANG LEBIH BANYAK ADAKAH ? )","pemandangan keren. tempatnya pinggir lihat lalang jalan a yani yg lebar pakai banget ( 12 lajur friends..., indonesia , adakah ? )",0.0,0
"Menu hokben disini sama dengan yang lainnya, tapi yang khas adalah lokasinya, terletak di lantai 2 royal plaza surabaya dengan pemandangan kaca lebar hook pojok selatan sehingga mendapat pemandangan bebas ke jalan raya Ahmad Yani Surabaya..","menu hokben lainnya, khas lokasinya, terletak lantai 2 royal plaza surabaya pemandangan kaca lebar hook pojok selatan pemandangan bebas jalan raya ahmad yani surabaya..",0.0,0
Resto masakan Jepang yang nagih!,resto masakan jepang nagih!,0.0,0
"Tempat favorit keluarga, rasanya enak, pesan menu paket harganya lebih murah daripada pesan menu secara terpisah, pelayanan ramah dan cepat, bersih dan nyaman.","favorit keluarga, enak, pesan menu paket harganya murah pesan menu terpisah, pelayanan ramah cepat, bersih nyaman.",0.0,0
Pelayanan yang cepat tanggap dan ramah bet dah wkwk kalo soal rasa hmmm semua sudah tau lah yaaa,pelayanan cepat tanggap ramah bet dah wkwk kalo hmmm tau yaaa,0.0,0
"Minggu 31 Desember 2023, kenapa kasir sangat lemot sekali","minggu 31 desember 2023, kasir lemot",0.0,0
"secara pelayanan cukup memuaskan, tapi untuk meja yang selesai dipakai terkadang terlambat dibersihkan. Nilai tambahnya disini bisa melihat pemandangan jalanan luar royal plaza","pelayanan memuaskan, meja selesai dipakai terkadang terlambat dibersihkan. nilai pemandangan jalanan royal plaza",0.0,0
Tempatnya bersih meski berada di paling pojok tapi terang karena menghadap jalan raya langsung. Kalau dibuat menikmati makanan enak sekali. Makanannya juga enak,tempatnya bersih pojok terang menghadap jalan raya langsung. menikmati makanan enak sekali. makanannya enak,0.0,0
"Sebenarnya enak kalau ke sini weekday, kalau weekend so pasti antri maksimall 😞😞😞 Anyway, ochanya free flow dan ada menu anak2 yg kadang juga dapet mainan 🐰🐰🐰 …","enak weekday, weekend so antri maksimall 😞😞😞 anyway, ochanya free flow menu anak2 yg kadang dapet mainan 🐰🐰🐰 …",0.5106,1
Tempat bersih dan rapi dan juga menu yang di hidangkan tidak kalah dengan restoran makanan cepat saji lainnya terutama dengan menu jepang sebagai main course .... Untuk harganya lumayan terjangkau lah...,bersih rapi menu hidangkan kalah restoran makanan cepat saji menu jepang main course .... harganya lumayan terjangkau lah...,0.0,0
"Staff yang bertugas saat sore Hari (3 Maret 2022) kurang, antrian sampai keluar outlet... Layanan lama :-(","staff bertugas sore (3 maret 2022) kurang, antrian outlet... layanan :-(",-0.6124,0
Makanannya yummy harga bisa disesuaikan kantong. Tempat bersih dan nyaman. Menunya tidak membosankan Wajib mampir tiap ke royal plaza sby,makanannya yummy harga disesuaikan kantong. bersih nyaman. menunya membosankan wajib mampir royal plaza sby,0.5267,1
Kalo makan Hokben uda ga perlu d tanya sii ini... Enak pake banget... Paling favorit Egg Chicken Roll nya... Always beli yg ini... 👍👍👍👍 …,kalo makan hokben uda ga d sii ini... enak pake banget... favorit egg chicken roll nya... always beli yg ini... 👍👍👍👍 …,0.0,0
Banyak menu varian paket yang tersedia Mungkin perlu ada varian minuman yg lebih terjangkau dan umum seperti di restoran fast food lainnya,menu varian paket tersedia varian minuman yg terjangkau restoran fast food,0.0,0
"Saya kasih bintang 3, karena bulan ini tahap renovasi, take away semua. Terpaksa makan di food court , dari tempat lantai dasar naik smp lantai atas.","kasih bintang 3, tahap renovasi, take away semua. terpaksa makan food court , lantai dasar smp lantai atas.",0.0,0
"Menu lengkap, rasa gak usah di tanya enaknya gmn... pelayanan juga cepat, temoat bersih","menu lengkap, gak enaknya gmn... pelayanan cepat, temoat bersih",0.0,0
"Harus pilih waktu yang tepat, agar tidak berdesakan dengan pengunjung yang lain","pilih tepat, berdesakan pengunjung",0.0,0
Entah kenapa suami saya lebih suka makan di hokben royal padahal ada yg lebih deket dari rumah tp dia bilang lebih enak rasanya kl yg di hokben royal 😅 …,suami suka makan hokben royal yg deket rumah tp bilang enak kl yg hokben royal 😅 …,0.0,0
"Mungkin karena terlalu rame kali ya... jadi mejanya ga ready, duduk sambil tersaji bekas makanan orang sebelumnya","rame kali ya... mejanya ga ready, duduk tersaji bekas makanan orang",0.3612,1
"Staff nya ramah ramah🙌 tempatnya strategis, dekat toilet, dekat musholla, dekat eskalator, juga ditambah streetview yang oke👍 soal rasa ⭐⭐⭐⭐⭐ …","staff nya ramah ramah🙌 tempatnya strategis, toilet, musholla, eskalator, ditambah streetview oke👍 ⭐⭐⭐⭐⭐ …",0.0,0
"Japanese food yang bisa jadi salah satu pilihan makan bagi keluarga dan anak-anak. Harga sepadan dengan makanan,suasana cukup nyaman,pilihan menu cukup lengkap.","japanese food salah pilihan makan keluarga anak-anak. harga sepadan makanan,suasana nyaman,pilihan menu lengkap.",0.0,0
Value set selalu terfavorit,value set terfavorit,0.34,1
Mantap👍 …,mantap👍 …,0.0,0
Menu standart sama dengan hokben lainnya. Nilai plus pada tempatnya ada sisi dekat jendela yang bisa melihat keluar,menu standart hokben lainnya. nilai plus tempatnya sisi jendela,0.0,0
"Disini juga salah satu cabang Hokben yang asik buat nongkrong. Jika anda duduk dekat jendela, bisa melihat jalanan Surabaya sebagai pemandangan.","salah cabang hokben asik nongkrong. duduk jendela, jalanan surabaya pemandangan.",0.0,0
"Setiap saya pulang ke surabaya pasti ke hokben, dikarenakan di NTB gak ada buka HOKBEN, klo bisa buka donk di Mataram, Lombok, NTB, biar gak nuggu harus pulang dulu ke surabaya baru bisa mkan Hokben","pulang surabaya hokben, ntb gak buka hokben, klo buka donk mataram, lombok, ntb, biar gak nuggu pulang surabaya mkan hokben",0.0,0
mantap jiwa👍👍👍👍... menu nya bagi saya cukup sederhana... tapi tetap jadi idola keluarga terutama bagi anak anak saya...🙏🙏 …,mantap jiwa👍👍👍👍... menu nya sederhana... idola keluarga anak anak saya...🙏🙏 …,0.0,0
"Tmpat ni lngganan klo lgi jln"" ke royal plaza.rsanya kurang puas klo blum kesini..mknannya lumyan g terllu mhal rasanya juga enak.","tmpat ni lngganan klo lgi jln"" royal plaza.rsanya puas klo blum kesini..mknannya lumyan g terllu mhal enak.",0.0,0
"Tempatny dipojok tapi viewnya bisa melihat royal dati atas,masakannya enak gk mbosenin seperti fastfood lain","tempatny dipojok viewnya royal dati atas,masakannya enak gk mbosenin fastfood",0.0,0
Tempat dgn.view bagus bisa melihat k jln raya..untuk kumpul2 juga dgn anak2 bisa..pelayanannya cepat..,dgn.view bagus k jln raya..untuk kumpul2 dgn anak2 bisa..pelayanannya cepat..,0.0,0
Pegawai lelet,pegawai lelet,0.0,0
Kualitas pelayanannya masih lebih baik dan dari segi menu bahannya komplit ketimbang yang berada di polis istimewa,kualitas pelayanannya segi menu bahannya komplit ketimbang polis istimewa,0.0,0
pelayanan buruk,pelayanan buruk,0.0,0
Anak² demen,anak² demen,0.0,0
"Tempatnya enak, mas mbaknya juga ramah. Tapi bbrp menu sering kosong pas jam sibuk.","tempatnya enak, mas mbaknya ramah. bbrp menu kosong pas jam sibuk.",0.0,0
Enak buat nongkrong,enak nongkrong,0.0,0
Khusus take away Pelayanan lama banget,khusus take away pelayanan banget,0.0,0
Tempatnya asik kalo di deket jendela dengan pemandangan jalan surabaya.. Lucu aja makan sambil liat macet2an hehe ✌,tempatnya asik kalo deket jendela pemandangan jalan surabaya.. lucu aja makan liat macet2an hehe ✌,0.0,0
"Tempatnya enak, bersih dan nyaman... Karyawan ramah2 good the best....","tempatnya enak, bersih nyaman... karyawan ramah2 good the best....",0.4404,1
Menjadi salah satu pilihan tempat makanan jika di royal plaza dan bisa melihat lalu lintas di jalan ahmad yani,salah pilihan makanan royal plaza lintas jalan ahmad yani,0.0,0
Bisa melihat pemandangan di luar,pemandangan,0.0,0
Kalau ke royal lebih sering makan disini. Yg udah pasti nyaman di lidah tapi gak bikin kantong bolong.. 😁 …,royal makan disini. yg udah nyaman lidah gak bikin kantong bolong.. 😁 …,0.0,0
Makanannya enak dan terjangkau,makanannya enak terjangkau,0.0,0
Pas buka puasa ruaaame kaliii..bisa2 g dapet tempat duduk...mesti antri dari jm 4,pas buka puasa ruaaame kaliii..bisa2 g dapet duduk...mesti antri jm 4,0.0,0
Kalo butuh fast food pasti pilih hokben pelayanan cepat jd kalo antri ga lama2 🤩 …,kalo butuh fast food pilih hokben pelayanan cepat jd kalo antri ga lama2 🤩 …,0.0,0
"Makannya enak, menjadi pilihan yang tepat saat ingin makanan cepat saji yang berbeda","makannya enak, pilihan makanan cepat saji berbeda",0.0,0
Hokben tempat makan favorit. Di toko sini selalu rame.. karena lokasinya yang strategis di mall yang tidak pernah sepi.,hokben makan favorit. toko rame.. lokasinya strategis mall sepi.,0.0,0
Pekerjanya ramah dan sangat membantu untuk mecarikan tempat duduk customers pada saat tempat ramai pengunjung.,pekerjanya ramah membantu mecarikan duduk customers ramai pengunjung.,0.0,0
Tempatnya bersih ..Lokasinya enak.. bisa melihat pemandangan luar dengan leluasa...,tempatnya bersih ..lokasinya enak.. pemandangan leluasa...,0.0,0
Ocha gratis sepuasnya dan gak pernah sepi sih. saben makan disini suka sama view nya,ocha gratis sepuasnya gak sepi sih. saben makan suka view nya,0.0516,1
Saya suka makan di hokben,suka makan hokben,0.0,0
Makan sambil nikmati suasana mall sby,makan nikmati suasana mall sby,0.0,0
Tempatnya nyaman karena berada dipinggir mall sehingga dapat melihat pemandangan luar,tempatnya nyaman dipinggir mall pemandangan,0.0,0
"Tempat bersih. Pelayanannya sigap, kalo antrian cukup panjang pelayan-pelayan lainnya sigap melayani orderan customer.","bersih. pelayanannya sigap, kalo antrian pelayan-pelayan sigap melayani orderan customer.",0.0,0
"Buat pilihan makan siang enak tuh, tempat okelah, pelayanan lumayan","pilihan makan siang enak tuh, okelah, pelayanan lumayan",0.0,0
"Tempat makan favorit keluarga, harga paket paling murah dibanding dengan yang ainnya","makan favorit keluarga, harga paket murah dibanding ainnya",0.0,0
From indonesia jangan salah sangka nih,from indonesia salah sangka nih,0.0,0
"Lokasi bagus tapi tempatnya agak gelap dan sedikit kotor, mungkin bisa ditambah penerangannya","lokasi bagus tempatnya gelap kotor, ditambah penerangannya",0.0,0
View nya bagus,view nya bagus,0.0,0
"Pelayanannya agak lama ya,,kurang cepat2an ,,jd yg antri sampek kesel lihat nya,","pelayanannya ya,,kurang cepat2an ,,jd yg antri sampek kesel lihat nya,",0.0,0
Pelayanan cepat dan tempat duduk banyak sehingga tidak perlu bingung untuk bingung datang berapa orang,pelayanan cepat duduk bingung bingung orang,0.0,0
Jalan2 ke Royal Plaza gak Afdol kalau gak makan HOKBEN....hemmm Nyummi,jalan2 royal plaza gak afdol gak makan hokben....hemmm nyummi,0.0,0
"tempat nyaman, porsi lumayan banyak dibanding outlet hokben yang lain","nyaman, porsi lumayan dibanding outlet hokben",0.0,0
Nyaman bagus luas cuma kalau bisa pelayanan bisa ditingkatkan,nyaman bagus luas pelayanan ditingkatkan,0.0,0
Tempat makan utk keluarga. Sebagai alternatif makanan selain fried chicken,makan utk keluarga. alternatif makanan fried chicken,0.0,0
"Over All memuaskan, varian makanannya banyak","over all memuaskan, varian makanannya",0.0,0
"Sayang tempat duduknya kurang,jadi pengunjung yg mau beli gak jadi beli","sayang duduknya kurang,jadi pengunjung yg beli gak beli",0.0,0
"Junkfood terjuara, sayang diarea dekat wastafel tercium aroma"" tidak sedap.","junkfood terjuara, sayang diarea wastafel tercium aroma"" sedap.",0.0,0
Tmpt nx strategis n bs lht view k luar,tmpt nx strategis n bs lht view k,0.0,0
Ruangan terlalu sempit padahal pengunjung ramai. Perlu pelebaran ruangan,ruangan sempit pengunjung ramai. pelebaran ruangan,0.0,0
"Makananya khas enak,, tempatnya nyaman, suasananya asik..","makananya khas enak,, tempatnya nyaman, suasananya asik..",0.0,0
Pelayanan kurang bagus apalagi pelayan pria. Gak standar.,pelayanan bagus pelayan pria. gak standar.,0.0,0
Hokben paket hemat plus tahu goreng makan bersama keluarga,hokben paket hemat plus goreng makan keluarga,0.0,0
"Not too good, porsinya lebih sedikit dari hokben lain","not too good, porsinya hokben",-0.3412,0
Sesuai.. enak. Paling suka paket teriyaki,sesuai.. enak. suka paket teriyaki,0.0,0
"Lokasi strategis Cocok untuk meet up bareng tmen""","lokasi strategis cocok meet up bareng tmen""",0.0,0
Porsinya mantab sudah cukup buat kenyang,porsinya mantab kenyang,0.0,0
"Staffnya ramah², jadi nyaman bgt tiap kesini","staffnya ramah², nyaman bgt kesini",0.0,0
Enak dan tempanya nyaman sambil istirahat dr.belanja,enak tempanya nyaman istirahat dr.belanja,0.0,0
Tempat makan yg banyak disukai masyarakat,makan yg disukai masyarakat,0.0,0
Pilihan yang sesuai untuk selera masakan jepang,pilihan sesuai selera masakan jepang,0.0,0
Enak nikmat,enak nikmat,0.0,0
Masih harus antri lama jika di hari libur.,antri libur.,0.0,0
Acar bento yang lezat selalu ada di sini saat Anda lelah berbelanja,acar bento lezat lelah berbelanja,0.0,0
Taman paling keren di Surabaya,taman keren surabaya,0.0,0
"Enak, pelayan ramah, dan tidak terlalu ramai","enak, pelayan ramah, ramai",0.0,0
Saya suka menu bento di sini.,suka menu bento sini.,0.0,0
Dapat dijadikan pilihan untuk teman dan keluarga,dijadikan pilihan teman keluarga,0.0,0
Asyiknya makan bersama keluarga,asyiknya makan keluarga,0.0,0
Selalu ramai hingga malam hari,ramai malam,0.0,0
Dan sejuj,sejuj,0.0,0
Selesaikan dan tutup,selesaikan tutup,0.0,0
Tempat yang nyaman,nyaman,0.0,0
Menyukainya,menyukainya,0.0,0
dalam keadaan gadai,gadai,0.0,0
Saya menyukainya,menyukainya,0.0,0
Pelayanan bagus,pelayanan bagus,0.0,0
makanan favoritku,makanan favoritku,0.0,0
Enakkkkk,enakkkkk,0.0,0
hoki standar,hoki standar,0.0,0
Makanan cepat saji,makanan cepat saji,0.0,0
Mantaab,mantaab,0.0,0
Tuhan,tuhan,0.0,0
Wow,wow,0.5859,1
Di Hok,hok,0.0,0
sama,,0.0,0
Oke,oke,0.0,0
Tembaga,tembaga,0.0,0
Terima kasih...,terima kasih...,0.0,0
h0kben aku menyukainya. . .,h0kben menyukainya. . .,0.0,0
Eaaaaaaaaaaaaaaaaaaaaaaaaaaaa...,eaaaaaaaaaaaaaaaaaaaaaaaaaaaa...,0.0,0
Hmmm nyami,hmmm nyami,0.0,0
Enaaaaak...........,enaaaaak...........,0.0,0
lezat,lezat,0.0,0
Soooooooooooooooooooooooooooooooooooooooooooooooooooo,soooooooooooooooooooooooooooooooooooooooooooooooooooo,0.0,0
